jday,month,day,hour,u10,v10,mixht,precip,tempc
89,3,30,22,-3.586,-1.022,71.592,.000,15.875
89,3,30,23,-3.492,-.412,55.849,.000,14.786
90,3,31,0,-3.535,-.135,46.672,.000,14.282
90,3,31,1,-3.233,-.000,63.170,.000,16.275
90,3,31,2,-4.109,.042,67.364,.000,23.831
90,3,31,3,-5.434,-.060,203.674,.000,28.227
90,3,31,4,-7.209,.174,671.255,.000,31.569
90,3,31,5,-5.974,-.049,1018.840,.000,33.465
90,3,31,6,-4.670,-.662,2320.997,.000,35.066
90,3,31,7,-3.757,-.974,3139.766,.000,36.033
90,3,31,8,-2.837,-1.020,3714.714,.000,36.669
90,3,31,9,-1.990,-1.197,4044.242,.000,37.060
90,3,31,10,-1.403,-1.531,4176.145,.000,37.208
90,3,31,11,-1.179,-1.795,4120.565,.000,37.036
90,3,31,12,-1.246,-1.757,3505.772,.000,36.173
90,3,31,13,-1.358,-1.448,24.994,.000,29.576
90,3,31,14,-2.194,-1.640,27.901,.000,26.922
90,3,31,15,-3.376,-1.468,59.731,.000,26.219
90,3,31,16,-4.280,-.928,148.639,.000,26.231
90,3,31,17,-5.936,.152,343.842,.000,26.473
90,3,31,18,-5.501,.540,303.879,.000,24.365
90,3,31,19,-5.303,.358,313.941,.000,23.008
90,3,31,20,-5.139,.271,339.549,.000,22.164
90,3,31,21,-4.620,.375,337.304,.000,21.512
90,3,31,22,-3.813,.317,290.850,.000,20.365
90,3,31,23,-3.767,.122,316.243,.000,19.728
91,4,1,0,-4.088,-.117,229.747,.000,20.566
91,4,1,1,-4.731,-.327,234.010,.000,21.194
91,4,1,2,-5.928,.605,184.633,.000,24.444
91,4,1,3,-5.795,1.490,384.410,.000,27.296
91,4,1,4,-5.120,1.974,637.691,.000,29.979
91,4,1,5,-4.459,1.989,1335.272,.000,32.233
91,4,1,6,-3.855,1.295,2519.373,.000,33.904
91,4,1,7,-3.378,.564,2950.011,.000,34.829
91,4,1,8,-3.054,.043,3105.251,.000,35.571
91,4,1,9,-2.765,-.330,3126.867,.000,36.027
91,4,1,10,-2.411,-.742,3156.129,.000,36.226
91,4,1,11,-2.071,-1.176,3020.491,.000,36.128
91,4,1,12,-1.839,-1.714,2798.246,.000,35.518
91,4,1,13,-2.132,-2.643,107.897,.000,31.381
91,4,1,14,-2.541,-2.365,92.360,.000,29.796
91,4,1,15,-3.196,-1.706,130.310,.000,28.638
91,4,1,16,-3.712,-.762,187.754,.000,27.703
91,4,1,17,-3.903,.038,196.574,.000,26.707
91,4,1,18,-3.899,.668,184.011,.000,25.863
91,4,1,19,-3.696,1.007,168.426,.000,24.936
91,4,1,20,-3.479,1.067,141.720,.000,23.965
91,4,1,21,-3.517,1.034,148.982,.000,23.156
91,4,1,22,-3.767,.771,173.424,.000,22.477
91,4,1,23,-3.968,.369,161.579,.000,21.681
92,4,2,0,-4.219,.402,179.682,.000,21.115
92,4,2,1,-4.334,.656,171.880,.000,21.693
92,4,2,2,-4.059,.938,128.972,.000,25.151
92,4,2,3,-3.765,1.342,299.171,.000,28.630
92,4,2,4,-3.460,2.042,739.575,.000,31.504
92,4,2,5,-3.356,1.776,1684.262,.000,33.597
92,4,2,6,-3.253,.821,2337.104,.000,34.861
92,4,2,7,-2.923,.011,2748.529,.000,35.796
92,4,2,8,-2.570,-.493,3100.064,.000,36.581
92,4,2,9,-2.224,-.818,3171.871,.000,37.119
92,4,2,10,-1.912,-1.086,3198.003,.000,37.385
92,4,2,11,-1.663,-1.246,3145.659,.000,37.343
92,4,2,12,-1.490,-1.377,2890.821,.000,36.799
92,4,2,13,-1.221,-1.131,32.774,.000,32.148
92,4,2,14,-1.334,-1.068,17.116,.000,29.952
92,4,2,15,-1.485,-.837,17.022,.000,28.398
92,4,2,16,-1.651,-.413,16.951,.000,27.148
92,4,2,17,-1.751,.000,16.886,.000,26.009
92,4,2,18,-1.743,.294,16.826,.000,24.948
92,4,2,19,-1.605,.559,16.771,.000,23.945
92,4,2,20,-1.619,.997,16.726,.000,23.078
92,4,2,21,-1.568,1.270,24.192,.000,22.058
92,4,2,22,-1.683,1.069,23.537,.000,21.056
92,4,2,23,-2.142,.394,27.617,.000,20.067
93,4,3,0,-2.864,-.444,35.144,.000,19.551
93,4,3,1,-2.663,-.568,48.554,.000,20.973
93,4,3,2,-2.477,-.025,79.598,.000,25.887
93,4,3,3,-2.349,.891,205.041,.000,30.362
93,4,3,4,-1.692,2.284,711.942,.000,34.079
93,4,3,5,-1.501,1.803,2288.161,.000,36.223
93,4,3,6,-1.514,.992,2751.999,.000,37.203
93,4,3,7,-1.288,.721,3081.126,.000,38.060
93,4,3,8,-1.037,.568,3572.439,.000,38.835
93,4,3,9,-.709,.409,3639.554,.000,39.369
93,4,3,10,-.337,.127,3848.075,.000,39.591
93,4,3,11,-.021,-.127,3905.528,.000,39.532
93,4,3,12,.044,-.393,3501.188,.000,39.006
93,4,3,13,-.121,-.389,17.339,.000,33.741
93,4,3,14,-.125,-.393,17.172,.000,31.252
93,4,3,15,-.170,-.329,17.065,.000,29.531
93,4,3,16,-.280,-.179,16.985,.000,28.212
93,4,3,17,-.439,-.046,16.920,.000,27.107
93,4,3,18,-.669,.016,16.862,.000,26.102
93,4,3,19,-1.175,-.016,16.804,.000,25.137
93,4,3,20,-2.095,.279,16.751,.000,24.077
93,4,3,21,-3.043,.884,30.208,.000,23.472
93,4,3,22,-3.014,1.199,36.188,.000,22.814
93,4,3,23,-2.834,1.521,38.235,.000,22.021
94,4,4,0,-1.781,.792,50.000,.000,19.319
94,4,4,1,-1.958,-.054,16.451,.000,20.594
94,4,4,2,-2.018,.027,103.389,.000,25.095
94,4,4,3,-1.956,.202,250.999,.000,28.817
94,4,4,4,-1.669,.955,490.016,.000,32.076
94,4,4,5,-.758,1.855,1169.737,.000,34.891
94,4,4,6,.958,1.076,2564.069,.000,36.763
94,4,4,7,1.836,-.571,3472.830,.000,38.068
94,4,4,8,2.237,-1.746,4239.965,.000,39.106
94,4,4,9,2.545,-2.289,4452.974,.000,39.723
94,4,4,10,2.786,-2.428,4484.550,.000,39.950
94,4,4,11,2.877,-2.261,4405.803,.000,39.792
94,4,4,12,2.581,-1.907,4020.316,.000,39.117
94,4,4,13,.818,-.943,17.320,.000,33.612
94,4,4,14,.207,1.125,17.133,.000,30.911
94,4,4,15,.481,3.038,87.968,.000,30.548
94,4,4,16,.998,2.664,113.152,.000,29.053
94,4,4,17,.844,2.219,73.195,.000,27.147
94,4,4,18,.982,2.205,39.147,.000,25.387
94,4,4,19,1.574,1.448,17.981,.000,24.154
94,4,4,20,2.191,.670,17.686,.000,23.144
94,4,4,21,2.071,.802,16.662,.000,22.221
94,4,4,22,1.831,1.092,16.618,.000,21.385
94,4,4,23,.796,.746,16.552,.000,20.267
95,4,5,0,-.857,-.261,16.454,.000,18.786
95,4,5,1,-1.866,.138,16.447,.000,20.154
95,4,5,2,-1.332,1.322,60.528,.000,25.480
95,4,5,3,-.741,2.164,211.657,.000,30.769
95,4,5,4,.666,1.962,445.465,.000,34.250
95,4,5,5,2.274,.890,938.412,.000,37.155
95,4,5,6,3.429,-1.771,3733.026,.000,39.675
95,4,5,7,3.744,-3.736,4042.234,.000,40.770
95,4,5,8,3.846,-4.264,4332.260,.000,41.386
95,4,5,9,3.879,-4.304,4388.972,.000,41.704
95,4,5,10,3.908,-4.200,4406.415,.000,41.711
95,4,5,11,3.880,-4.016,4377.055,.000,41.356
95,4,5,12,3.588,-3.708,3996.400,.000,40.397
95,4,5,13,2.308,-2.276,142.328,.000,33.691
95,4,5,14,2.160,-1.965,41.234,.000,31.137
95,4,5,15,2.010,-1.330,17.058,.000,29.532
95,4,5,16,1.602,-.266,16.983,.000,28.261
95,4,5,17,1.205,.281,16.897,.000,26.905
95,4,5,18,.914,.422,16.805,.000,25.454
95,4,5,19,.698,.418,16.723,.000,24.126
95,4,5,20,.410,.038,16.651,.000,22.948
95,4,5,21,.001,-.728,16.582,.000,21.828
95,4,5,22,-.472,-1.365,16.527,.000,21.174
95,4,5,23,-1.466,-1.348,16.503,.000,20.960
96,4,6,0,-2.899,-1.609,41.402,.000,21.428
96,4,6,1,-3.694,-1.356,103.427,.000,22.649
96,4,6,2,-4.869,.279,126.036,.000,26.785
96,4,6,3,-4.402,1.634,245.795,.000,30.132
96,4,6,4,-4.204,1.924,403.538,.000,33.482
96,4,6,5,-3.749,1.880,598.113,.000,36.455
96,4,6,6,-2.542,1.867,1121.474,.000,38.745
96,4,6,7,-.750,.969,3976.756,.000,40.647
96,4,6,8,.598,-.340,4971.913,.000,41.649
96,4,6,9,1.105,-.931,5247.448,.000,42.161
96,4,6,10,1.240,-1.191,5369.340,.000,42.322
96,4,6,11,1.155,-1.366,5276.499,.000,42.090
96,4,6,12,.681,-1.714,4950.992,.000,41.366
96,4,6,13,-.108,-1.886,17.385,.000,34.892
96,4,6,14,-.485,-2.249,17.198,.000,32.161
96,4,6,15,-.872,-2.548,18.779,.000,30.375
96,4,6,16,-1.606,-2.504,29.599,.000,29.132
96,4,6,17,-4.726,-1.507,341.086,.000,32.045
96,4,6,18,-6.197,-.213,618.873,.000,31.501
96,4,6,19,-6.110,.532,582.309,.000,29.141
96,4,6,20,-5.983,.142,562.253,.000,28.088
96,4,6,21,-6.321,-.535,534.523,.000,27.378
96,4,6,22,-6.302,-.393,526.503,.000,27.020
96,4,6,23,-6.331,-.298,512.749,.000,26.679
97,4,7,0,-4.203,-.437,345.726,.000,24.222
97,4,7,1,-5.750,-.482,330.896,.000,25.238
97,4,7,2,-6.755,.157,230.462,.000,27.958
97,4,7,3,-7.061,.722,402.967,.000,30.549
97,4,7,4,-6.664,-.402,649.015,.005,32.971
97,4,7,5,-6.741,-.787,1214.009,.001,34.641
97,4,7,6,-5.747,.975,2238.050,.000,36.283
97,4,7,7,-4.685,.882,3156.724,.000,37.455
97,4,7,8,-3.458,.876,3771.882,.000,38.251
97,4,7,9,-2.177,1.148,4071.142,.000,38.690
97,4,7,10,-2.832,-3.959,449.470,.504,31.863
97,4,7,11,-3.642,-4.875,315.753,1.711,28.548
97,4,7,12,-3.397,-1.877,182.952,1.848,28.650
97,4,7,13,-2.127,-1.465,180.099,.435,28.460
97,4,7,14,-1.116,-2.022,91.817,.000,27.609
97,4,7,15,-1.719,-2.697,90.605,.000,26.748
97,4,7,16,-3.688,-1.736,272.310,.720,27.066
97,4,7,17,-2.983,-.998,265.211,.001,26.135
97,4,7,18,-2.230,-.519,241.959,.000,24.964
97,4,7,19,-1.980,-.082,255.309,.000,23.805
97,4,7,20,-2.030,.407,275.561,.000,22.971
97,4,7,21,-1.533,-.334,192.674,.000,22.206
97,4,7,22,-1.926,-.851,153.103,.000,21.714
97,4,7,23,-2.656,-1.425,215.866,.001,21.810
98,4,8,0,-3.057,-1.683,245.853,.001,21.723
98,4,8,1,-4.216,-.878,248.877,.000,22.982
98,4,8,2,-5.411,-.007,162.690,.000,26.196
98,4,8,3,-5.016,.194,264.765,.000,28.938
98,4,8,4,-4.602,.443,513.037,.000,31.621
98,4,8,5,-4.009,-.109,1019.160,.000,33.628
98,4,8,6,-3.112,-.920,2129.403,.000,35.065
98,4,8,7,-2.221,-1.460,3088.581,.000,36.169
98,4,8,8,-1.494,-1.719,3364.858,.000,37.008
98,4,8,9,-.533,-1.872,3549.851,.000,37.573
98,4,8,10,.253,-2.309,3580.976,.000,37.902
98,4,8,11,.653,-3.046,3617.844,.000,38.079
98,4,8,12,-3.555,-1.833,585.464,.000,34.833
98,4,8,13,-5.261,-1.230,456.285,.529,30.292
98,4,8,14,-.919,-.875,233.615,.728,29.666
98,4,8,15,.106,-1.342,55.352,.000,28.735
98,4,8,16,-1.123,-.904,57.100,.000,27.727
98,4,8,17,-1.930,-.641,71.546,.000,27.010
98,4,8,18,-2.100,-.269,72.254,.000,26.247
98,4,8,19,-1.717,.099,63.629,.000,25.342
98,4,8,20,-1.440,.217,45.743,.000,24.669
98,4,8,21,-1.680,-.118,74.747,.000,24.046
98,4,8,22,-2.574,-1.007,150.072,.000,23.886
98,4,8,23,-3.137,-.998,171.574,.000,23.608
99,4,9,0,-3.270,-.357,163.579,.000,22.943
99,4,9,1,-3.932,.563,163.300,.000,24.082
99,4,9,2,-3.958,1.729,144.835,.000,27.014
99,4,9,3,-3.467,2.319,302.105,.000,29.907
99,4,9,4,-2.359,2.705,660.230,.000,32.490
99,4,9,5,-.856,2.386,1802.206,.000,34.417
99,4,9,6,-.148,.966,2738.415,.000,35.777
99,4,9,7,.465,-.286,3226.388,.000,36.761
99,4,9,8,1.071,-.988,3512.432,.000,37.651
99,4,9,9,1.509,-1.503,3647.221,.000,38.318
99,4,9,10,1.243,-2.020,3680.975,.000,38.583
99,4,9,11,-.297,-2.490,2271.783,.001,37.996
99,4,9,12,-2.673,-3.046,416.661,.004,34.072
99,4,9,13,-.319,-.980,131.791,.115,31.575
99,4,9,14,1.869,.816,113.070,.098,30.649
99,4,9,15,.346,.185,17.089,.000,29.397
99,4,9,16,-.445,.766,17.051,.000,28.376
99,4,9,17,-1.411,.973,23.675,.000,27.490
99,4,9,18,-2.224,1.007,37.246,.000,26.957
99,4,9,19,-1.779,1.633,43.452,.000,26.214
99,4,9,20,.033,2.718,50.236,.000,25.522
99,4,9,21,.768,2.689,64.115,.000,24.709
99,4,9,22,-.026,2.857,72.444,.000,23.998
99,4,9,23,-.961,2.536,88.450,.000,23.202
100,4,10,0,-2.852,1.076,76.997,.000,22.876
100,4,10,1,-2.959,1.161,104.680,.000,24.156
100,4,10,2,-3.117,1.839,110.100,.000,27.659
100,4,10,3,-3.200,2.646,259.897,.000,30.970
100,4,10,4,-2.089,3.312,582.073,.000,33.838
100,4,10,5,.187,2.785,1807.880,.000,36.016
100,4,10,6,1.746,.464,2917.036,.000,37.327
100,4,10,7,2.511,-1.202,3621.579,.000,38.462
100,4,10,8,2.711,-2.128,3884.340,.000,39.372
100,4,10,9,2.779,-2.624,4022.044,.000,40.003
100,4,10,10,2.884,-2.894,4093.776,.000,40.305
100,4,10,11,2.808,-2.881,4028.079,.000,40.229
100,4,10,12,2.459,-2.715,3844.621,.000,39.681
100,4,10,13,.785,-1.675,105.739,.000,35.849
100,4,10,14,-.054,-1.250,17.298,.000,33.880
100,4,10,15,.130,-.658,17.192,.000,32.108
100,4,10,16,2.216,.741,31.283,.000,31.008
100,4,10,17,3.194,.203,70.573,.381,31.277
100,4,10,18,1.486,-1.391,39.533,.629,30.270
100,4,10,19,-.185,-1.142,17.024,.002,28.280
100,4,10,20,-.614,.082,16.949,.000,26.769
100,4,10,21,-.617,.614,16.884,.000,25.867
100,4,10,22,-.570,.226,16.839,.000,24.843
100,4,10,23,-.674,-.424,16.791,.000,23.929
101,4,11,0,-1.210,-.665,16.734,.000,22.978
101,4,11,1,-2.087,-.682,42.992,.000,24.622
101,4,11,2,-2.440,-.299,96.402,.000,28.363
101,4,11,3,-2.573,.170,233.000,.000,31.740
101,4,11,4,-2.964,.002,456.611,.000,34.241
101,4,11,5,-2.091,.482,821.805,.000,36.404
101,4,11,6,1.113,.768,1942.929,.000,38.307
101,4,11,7,3.781,-.251,3983.307,.000,40.005
101,4,11,8,4.150,-1.013,4419.948,.000,40.802
101,4,11,9,4.128,-1.113,4672.267,.000,41.217
101,4,11,10,4.013,-1.108,4634.426,.000,41.315
101,4,11,11,4.025,-1.045,4562.759,.000,41.118
101,4,11,12,4.101,-.944,4005.626,.000,40.411
101,4,11,13,6.985,-4.482,468.615,.000,35.740
101,4,11,14,4.230,-5.879,218.695,.000,31.733
101,4,11,15,.753,-5.170,296.533,.001,30.970
101,4,11,16,-.399,-3.515,230.858,.000,29.906
101,4,11,17,-.212,-2.545,170.042,.000,28.348
101,4,11,18,1.027,-1.248,50.441,.000,26.952
101,4,11,19,1.785,-1.147,23.265,.000,26.188
101,4,11,20,.911,-.963,16.856,.000,25.448
101,4,11,21,.358,-.107,16.809,.000,24.599
101,4,11,22,.926,.787,16.755,.000,23.676
101,4,11,23,2.333,1.978,30.003,.000,23.473
102,4,12,0,2.759,2.091,62.668,.000,23.493
102,4,12,1,2.583,1.677,80.075,.000,24.818
102,4,12,2,2.426,1.655,80.015,.000,28.851
102,4,12,3,3.052,2.332,224.642,.000,33.393
102,4,12,4,4.043,2.604,754.549,.000,36.319
102,4,12,5,4.875,1.882,2126.862,.000,38.155
102,4,12,6,6.471,.057,3767.814,.000,39.283
102,4,12,7,6.561,-2.175,4103.919,.000,39.583
102,4,12,8,5.415,-3.117,4312.478,.002,39.952
102,4,12,9,5.513,-3.485,2012.778,.000,38.801
102,4,12,10,5.507,-3.157,3366.920,.000,39.068
102,4,12,11,6.831,-1.196,1597.823,.000,38.162
102,4,12,12,6.584,-.497,1121.606,.000,36.735
102,4,12,13,2.622,-.237,349.589,.000,33.771
102,4,12,14,.958,-1.213,17.164,.000,31.342
102,4,12,15,-.555,-2.052,27.908,.000,29.557
102,4,12,16,-1.080,-1.085,17.001,.000,28.216
102,4,12,17,-.888,.143,16.938,.000,26.987
102,4,12,18,-.607,.045,16.869,.000,25.783
102,4,12,19,.339,-.335,16.806,.000,24.668
102,4,12,20,.935,-.561,16.753,.000,23.700
102,4,12,21,.826,-.888,16.705,.000,22.783
102,4,12,22,.527,-1.206,16.657,.000,21.900
102,4,12,23,.389,-1.692,16.601,.000,20.954
103,4,13,0,1.371,-2.611,46.273,.000,21.791
103,4,13,1,.761,-1.706,16.661,.000,23.099
103,4,13,2,.069,-.879,68.514,.000,27.011
103,4,13,3,-.176,-1.044,217.035,.000,31.019
103,4,13,4,.044,-2.153,938.347,.000,33.820
103,4,13,5,1.005,-2.433,2207.734,.000,35.223
103,4,13,6,2.969,-1.864,3767.591,.000,36.429
103,4,13,7,4.123,-1.910,3911.162,.000,37.246
103,4,13,8,4.664,-2.117,3997.736,.000,37.859
103,4,13,9,4.940,-2.327,3997.642,.000,38.214
103,4,13,10,5.057,-2.594,3964.532,.000,38.292
103,4,13,11,5.020,-2.809,3893.023,.000,38.054
103,4,13,12,4.717,-2.892,3666.256,.000,37.257
103,4,13,13,2.661,-1.842,427.101,.000,34.905
103,4,13,14,2.351,-1.689,158.028,.000,32.957
103,4,13,15,2.084,-1.662,68.314,.000,30.054
103,4,13,16,2.265,-2.183,50.333,.000,28.222
103,4,13,17,2.022,-2.920,70.862,.000,27.176
103,4,13,18,1.492,-3.131,68.401,.000,25.418
103,4,13,19,1.309,-3.100,51.936,.000,23.704
103,4,13,20,1.064,-2.793,42.787,.000,22.220
103,4,13,21,.903,-2.561,38.611,.000,20.919
103,4,13,22,1.041,-2.400,40.415,.000,19.655
103,4,13,23,1.259,-1.757,20.358,.000,18.639
104,4,14,0,1.653,-1.220,16.367,.000,18.206
104,4,14,1,1.735,-.270,16.376,.000,20.261
104,4,14,2,2.048,.085,51.855,.000,25.965
104,4,14,3,2.639,.143,174.379,.000,31.177
104,4,14,4,3.628,-.505,596.399,.000,34.544
104,4,14,5,4.952,-2.199,1565.603,.000,36.660
104,4,14,6,6.068,-3.223,2472.226,.000,37.980
104,4,14,7,6.429,-3.766,3058.456,.000,38.816
104,4,14,8,6.625,-3.786,3598.559,.000,39.415
104,4,14,9,7.018,-3.557,3895.771,.000,39.762
104,4,14,10,7.311,-3.434,4059.587,.000,39.804
104,4,14,11,7.370,-3.485,4028.421,.000,39.499
104,4,14,12,6.865,-3.521,3798.352,.000,38.732
104,4,14,13,3.566,-1.801,574.927,.000,34.997
104,4,14,14,3.292,-1.462,254.261,.000,32.329
104,4,14,15,3.184,-1.596,232.562,.000,30.711
104,4,14,16,3.141,-1.609,199.529,.000,29.273
104,4,14,17,3.130,-1.602,148.662,.000,28.003
104,4,14,18,2.981,-1.889,104.901,.000,26.906
104,4,14,19,2.345,-2.916,100.614,.000,26.192
104,4,14,20,1.617,-3.499,103.042,.000,25.405
104,4,14,21,1.165,-3.544,91.263,.000,24.222
104,4,14,22,.957,-3.278,67.256,.000,22.552
104,4,14,23,.931,-2.084,33.218,.000,21.192
105,4,15,0,1.057,-1.538,16.535,.000,20.747
105,4,15,1,1.097,-.213,16.542,.000,22.944
105,4,15,2,1.416,.643,46.154,.000,28.492
105,4,15,3,2.167,1.257,182.914,.000,33.540
105,4,15,4,3.093,1.106,650.913,.000,36.854
105,4,15,5,4.080,.104,1817.858,.000,38.731
105,4,15,6,4.927,.059,2718.886,.000,39.918
105,4,15,7,5.384,.028,3843.699,.000,40.818
105,4,15,8,5.571,-.459,4522.923,.000,41.507
105,4,15,9,5.555,-.807,4766.921,.000,41.866
105,4,15,10,5.386,-1.105,4779.038,.000,41.880
105,4,15,11,5.072,-1.236,4607.169,.000,41.592
105,4,15,12,4.517,-1.260,4274.681,.000,40.863
105,4,15,13,2.683,-.674,160.330,.000,36.034
105,4,15,14,2.182,-.720,32.322,.000,33.776
105,4,15,15,1.630,-1.337,17.183,.000,32.211
105,4,15,16,.891,-1.793,17.106,.000,30.824
105,4,15,17,.372,-1.777,17.032,.000,29.533
105,4,15,18,.236,-1.217,16.959,.000,28.297
105,4,15,19,.278,-.364,16.886,.000,27.070
105,4,15,20,.013,.072,16.799,.000,25.695
105,4,15,21,-.485,-.028,16.708,.000,24.236
105,4,15,22,-.445,.096,16.644,.000,23.122
105,4,15,23,-.457,.162,16.604,.000,22.387
106,4,16,0,-1.515,.226,16.552,.000,21.304
106,4,16,1,-2.046,.063,16.610,.000,23.890
106,4,16,2,-2.232,.259,63.041,.000,29.407
106,4,16,3,-2.522,1.057,216.302,.000,34.225
106,4,16,4,-1.982,1.886,846.618,.000,37.217
106,4,16,5,-1.066,1.682,2210.599,.000,38.815
106,4,16,6,.536,1.270,3771.380,.000,39.826
106,4,16,7,2.105,.294,4408.172,.000,40.759
106,4,16,8,2.678,-.431,4687.458,.000,41.471
106,4,16,9,2.972,-.713,4781.837,.000,41.930
106,4,16,10,3.103,-.790,4816.570,.000,42.100
106,4,16,11,3.028,-.554,4682.271,.000,41.934
106,4,16,12,2.809,-.254,4438.920,.000,41.300
106,4,16,13,2.098,-.053,114.135,.000,37.336
106,4,16,14,3.102,-.434,134.305,.000,35.233
106,4,16,15,3.779,-1.852,236.015,.000,34.583
106,4,16,16,2.959,-2.802,216.960,.000,33.111
106,4,16,17,2.132,-2.857,150.609,.000,31.341
106,4,16,18,1.715,-2.681,112.663,.000,29.659
106,4,16,19,1.189,-1.947,59.100,.000,27.969
106,4,16,20,.770,-1.606,16.937,.000,27.145
106,4,16,21,-.100,-1.909,20.169,.000,25.889
106,4,16,22,-.014,-2.531,37.155,.000,24.820
106,4,16,23,.271,-2.064,21.278,.000,23.699
107,4,17,0,-.352,-1.456,16.688,.000,22.949
107,4,17,1,-.752,-.970,16.699,.000,24.714
107,4,17,2,-1.478,-.951,76.831,.000,29.290
107,4,17,3,-2.449,-.939,216.178,.000,33.022
107,4,17,4,-3.063,-.586,488.773,.000,36.020
107,4,17,5,-2.677,-.462,946.852,.000,38.042
107,4,17,6,-1.591,-.988,1641.996,.000,39.209
107,4,17,7,-.035,-1.796,3306.760,.000,40.372
107,4,17,8,1.370,-2.151,4298.671,.000,41.426
107,4,17,9,2.479,-2.108,4614.638,.000,41.966
107,4,17,10,3.258,-2.150,4779.312,.000,42.145
107,4,17,11,4.792,-2.073,4268.971,.000,41.205
107,4,17,12,5.606,-2.049,3347.659,.000,40.735
107,4,17,13,3.871,-1.075,377.118,.000,37.562
107,4,17,14,3.669,-1.264,187.553,.000,35.521
107,4,17,15,2.647,-2.558,170.370,.000,33.765
107,4,17,16,1.101,-3.250,118.631,.000,31.898
107,4,17,17,.290,-3.285,79.830,.000,30.287
107,4,17,18,.414,-3.236,69.012,.000,28.974
107,4,17,19,-.287,-3.381,92.788,.000,27.949
107,4,17,20,-.643,-3.287,97.433,.000,26.759
107,4,17,21,-.154,-2.380,41.800,.000,25.036
107,4,17,22,.310,-2.168,20.361,.000,23.894
107,4,17,23,1.153,-2.951,30.248,.000,23.225
108,4,18,0,1.634,-3.010,41.298,.000,22.717
108,4,18,1,1.091,-2.276,16.696,.000,24.707
108,4,18,2,.617,-1.871,73.939,.000,29.410
108,4,18,3,.188,-1.972,209.823,.000,33.904
108,4,18,4,.432,-1.628,659.523,.000,36.892
108,4,18,5,2.855,-1.634,3696.978,.000,39.296
108,4,18,6,5.197,-2.570,3982.948,.000,40.497
108,4,18,7,6.174,-2.391,4114.182,.000,41.161
108,4,18,8,6.478,-2.413,4180.428,.000,41.648
108,4,18,9,6.514,-2.432,4219.010,.000,41.887
108,4,18,10,6.501,-2.499,4282.249,.000,41.858
108,4,18,11,6.345,-2.555,4274.146,.000,41.536
108,4,18,12,5.841,-2.567,3997.619,.000,40.756
108,4,18,13,3.312,-1.408,286.316,.000,35.094
108,4,18,14,3.441,-1.495,101.837,.000,33.141
108,4,18,15,3.307,-1.726,88.233,.000,31.400
108,4,18,16,3.337,-1.549,81.033,.000,29.753
108,4,18,17,3.429,-1.091,59.821,.000,28.136
108,4,18,18,3.152,-.887,40.804,.000,26.593
108,4,18,19,2.662,-.963,24.983,.000,25.554
108,4,18,20,2.409,-1.333,16.775,.000,24.723
108,4,18,21,2.640,-2.384,32.047,.000,23.919
108,4,18,22,2.671,-2.204,43.094,.000,22.542
108,4,18,23,2.678,-1.373,29.261,.000,21.019
109,4,19,0,3.380,-.666,49.715,.000,21.486
109,4,19,1,2.972,-.841,79.800,.000,24.568
109,4,19,2,2.834,-1.233,88.724,.000,29.317
109,4,19,3,3.277,-1.697,222.355,.000,33.551
109,4,19,4,3.921,-2.755,697.226,.000,36.832
109,4,19,5,5.555,-3.957,2854.486,.000,38.842
109,4,19,6,6.027,-5.170,3925.265,.000,40.000
109,4,19,7,6.331,-5.563,4357.991,.000,40.751
109,4,19,8,6.570,-5.313,4516.456,.000,41.256
109,4,19,9,6.765,-4.742,4591.491,.000,41.520
109,4,19,10,6.856,-4.238,4593.157,.000,41.488
109,4,19,11,6.643,-3.940,4516.123,.000,41.129
109,4,19,12,6.027,-3.755,4329.862,.000,40.346
109,4,19,13,3.147,-2.055,411.504,.000,35.891
109,4,19,14,2.978,-1.837,132.432,.000,33.269
109,4,19,15,2.385,-1.547,63.962,.000,31.327
109,4,19,16,1.866,-1.604,39.453,.000,29.931
109,4,19,17,1.619,-2.017,38.427,.000,28.668
109,4,19,18,1.081,-2.367,37.949,.000,27.490
109,4,19,19,.518,-3.220,52.557,.000,26.490
109,4,19,20,-.486,-3.831,127.753,.000,26.445
109,4,19,21,-1.054,-3.448,125.268,.000,24.913
109,4,19,22,-1.281,-3.025,78.285,.000,23.301
109,4,19,23,-1.144,-2.316,47.089,.000,22.175
110,4,20,0,-1.574,-1.689,26.101,.000,21.421
110,4,20,1,-1.638,-.660,16.625,.000,24.443
110,4,20,2,-.983,-.339,68.609,.000,29.606
110,4,20,3,-1.029,-.043,193.083,.000,34.053
110,4,20,4,-1.268,.403,438.942,.000,36.892
110,4,20,5,-2.625,.135,1856.668,.000,39.260
110,4,20,6,-1.772,1.886,2764.795,.000,40.420
110,4,20,7,-.169,3.113,4263.205,.000,41.425
110,4,20,8,1.321,3.603,4833.846,.000,42.139
110,4,20,9,1.987,3.682,4994.321,.000,42.439
110,4,20,10,2.223,2.950,5119.679,.000,42.801
110,4,20,11,2.314,2.203,5104.257,.000,42.597
110,4,20,12,2.629,1.736,4959.500,.000,42.114
110,4,20,13,2.474,.159,140.961,.000,37.254
110,4,20,14,2.819,-1.212,80.482,.000,35.715
110,4,20,15,3.768,-.832,133.748,.000,34.097
110,4,20,16,4.605,-1.057,309.501,.000,33.514
110,4,20,17,4.060,-1.729,341.679,.000,31.927
110,4,20,18,3.479,-2.000,229.121,.000,30.264
